full_text,normalized,label_num,pseudo_label
. . Pengusaha juga ikutan #KaburAjaDulu Lebih milih bikin Perusahaan di Singapura dibanding di Negaranya sendiri Ya iya lah .. Indonesia itu GAK RAMAH buat Pengusaha makanya Investor Asing OGAH INVEST di Indonesia MALU GAK SIH PEMERINTAH INI ??!!! . . https://t.co/MjcQx5eDXU,pengusaha juga ikutan kaburajadulu lebih memilih bikin perusahaan di singapura dibanding di negaranya sendiri ya iya lah indonesia itu tidak ramah buat pengusaha makanya investor asing ogah invest di indonesia malu tidak sih pemerintah ini,2,negatif
#KaburAjaDulu @ All my friendsssss,kaburajadulu all my friends,2,negatif
Izin masbro Maka; 100% saya mendukung #KaburAjaDulu 100% saya mendukung dengan menjadi bagian dari mereka yg melawan. ,izin masbro maka saya mendukung kaburajadulu saya mendukung dengan menjadi bagian dari mereka yang melawan,2,negatif
Kesempatan #KaburAjaDulu,kesempatan kaburajadulu,1,neutral
@sifullchanie @worksfess ya allah nyari kerjaan di indo kenapa sesulit itu sih apa #KaburAjaDulu gitu ya ke LN ,ya allah mencari pekerjaan di indonesia kenapa sesulit itu sih apa kaburajadulu begitu ya ke ln,2,negatif
#kaburajadulu muncul sebagai kritik buat negara eh pejabatnya malah bilang pergi pergi aja lah . if not anti kritik then what is this?,kaburajadulu muncul sebagai kritik buat negara eh pejabatnya malah bilang pergi pergi saja lah if not anti kritik then what is this,2,negatif
Sebelum #KaburAjaDulu pikirin juga untuk negara kelas 1 itu pajak penghasilan lumayan gede biaya hidup tempat tinggal mahal harus mau beradaptasi dengan musim sangat dingin dan yg terpenting harus menghargai budaya kebiasaan negara setempat https://t.co/aDtQD9XD23,sebelum kaburajadulu pikirin juga untuk negara kelas itu pajak penghasilan lumayan gede biaya hidup tempat tinggal mahal harus mau beradaptasi dengan musim sangat dingin dan yang terpenting harus menghargai budaya kebiasaan negara setempat,0,positif
@shallhar Siapa yg mau ngadu peruntungan orang mau #KaburAjaDulu,siapa yang mau mengadu peruntungan orang mau kaburajadulu,2,negatif
Siaran radio di Grab Car bahas kehidupan di Amsterdam gue pun celoteh Siaran apaan sih nih? Dalam rangka #KaburAjaDulu? Si Balqis ketawa-tawa Pak Driver nimbrung Iya lagi rame tuh Mbak Turns out Bapaknya asik diajak ngobrol Di akhir perjalanan Bapak bilang ke kami,siaran radio di grab car bahas kehidupan di amsterdam gue pun celoteh siaran apaan sih nih dalam rangka kaburajadulu sih balqis ketawatawa pak driver nimbrung iya lagi rame tuh mbak turns out bapaknya asik diajak mengobrol di akhir perjalanan bapak bilang ke kami,0,positif
nih orang napa dah ujug2 nongol ngomong gini. Never fail buat jadi orang riding wave cari duit engagement. Ngerti ga sih ini artinya apa buat yg mau #KaburAjaDulu ? Dikira ga ada imbasnya ke imigran kita? And no I am not talking about illegal and problematic immigrants. https://t.co/absB7fXA8w,nih orang kenapa sudah ujug nongol mengomong begini never fail buat jadi orang riding wave cari duit engagement mengerti tidak sih ini artinya apa buat yang mau kaburajadulu dikira tidak ada imbasnya ke imigran kita and no i sama not talking about illegal and problematic immigrants,2,negatif
@amunmelamun bismilah bisa #KaburAjaDulu ke italia,bismilah bisa kaburajadulu ke italia,1,neutral
pil 1 ambil yale to much ga #KaburAjaDulu,pil ambil yale tapi much tidak kaburajadulu,2,negatif
Kupikir2 iya jg ya. Ini jg yg kurasain bbrp lama rantau ke negri sebrang n sampe skrg msh tersisa hasrat #KaburAjaDulu,kupikir iya juga ya ini juga yang kurasain beberapa lama rantau ke negeri sebrang n sampai sekarang masih tersisa hasrat kaburajadulu,2,negatif
#KaburAjaDulu versi Ausbildung di Jerman tida segampang itu ya. Yg perlu diperhatikan adalah sertifikasi level bahasa sesuai dng bidang yg mau diambil. Kalo masih gastronomi (hotel restoran) bisa di B1 tp kalo mau teknik perawat mah wajib kudu B2.,kaburajadulu versi ausbildung di jerman tida segampang itu ya yang perlu diperhatikan adalah sertifikasi level bahasa sesuai dengan bidang yang mau diambil kalau masih gastronomi hotel restoran bisa di b tapi kalau mau teknik perawat mah wajib kudu b,1,neutral
gue pengen jd umur 25 tahun di tahun ini.. kayak nya seru.. untuk #KaburAjaDulu,gue pengin jadi umur tahun di tahun ini kayak ya seru untuk kaburajadulu,0,positif
@I0gastellus yuk. udah saatnya kita #KaburAjaDulu,yuk sudah saatnya kita kaburajadulu,2,negatif
@tanyarlfes b #kaburajadulu,b kaburajadulu,2,negatif
#KaburAjaDulu last week! Had a super great experience at @BITSCONASIA! Proudly represent Indonesia in the international typography and design conferences. https://t.co/Djyp1bkhFq,kaburajadulu last wig had a super great eerience at proudly represent indonesia ini the international typography and design conferences,1,neutral
#KaburAjaDulu dari dunia fana ini https://t.co/2IiI3dWjsd,kaburajadulu dari dunia fana ini,2,negatif
@ThreadSkandal #KaburAjaDulu minimal taiwan lah brok,kaburajadulu minimal taiwan lah brok,2,negatif
@inang123__ Mangkin ke sini mangkin ke sonoh... Standar edan itu dimulai dari keponakan biadab!!! Ikutin kata Opung #KaburAjaDulu Emang die nyang punya ni negara!!! #IndonesiaGelap,mangkin ke sini mangkin ke sonoh standar edan itu dimulai dari keponakan biadab mengikuti kata opung kaburajadulu memang die nyang punya nih negara indonesiagelap,2,negatif
lebih baek #kaburajadulu drpd ikutan kup,lebih baik kaburajadulu daripada ikutan kup,2,negatif
@KompasTV Bangsat2 kaum 24% masih komen2 aja dibawah ? Hoiii hayoo #kaburajadulu..ngurangin pecundang2 politik bego dinegeri ini.,bangsat kaum masih komen saja dibawah hoi hayoo kaburajadulungurangin pecundang politik bego dinegeri ini,2,negatif
@fiskiia siapa tau dibawa ke luar negeri #kaburajadulu ,siapa tau dibawa ke luar negeri kaburajadulu,2,negatif
Dan pada hari ini kehidupan di semenanjung lebih baik daripada disini #KaburAjaDulu ,dan pada hari ini kehidupan di semenanjung lebih baik daripada disini kaburajadulu,0,positif
@tempodotco Bahkan duit ikut #KaburAjaDulu,bahkan duit ikut kaburajadulu,2,negatif
Baru menyadari kalo w sering share tentang survival receh2 di Close Friends igstory lol. Karena sekarang aq self-proclaimed diaspora yg napak tanah dan lg nge-tren #KaburAjaDulu w forward beberapa story yg relate dgn topik itu di sini~ Kali ini soal gagal masang water filter: https://t.co/hMWgM9aD2L,baru menyadari kalau gue sering share tentang survival receh di close friends igstory lol karena sekarang aku selfproclaimed diaspora yang napak tanah dan lagi ngetren kaburajadulu gue forward beberapa story yang relate dengan topik itu di sini kali ini soal gagal masang water filter,1,neutral
harusnya dulu ngikut sama x buat #kaburajadulu wkwkwkw,harusnya dulu ngikut sama kali buat kaburajadulu wkwkwkw,2,negatif
mau join #KaburAjaDulu kayaknya ,mau join kaburajadulu kayaknya,2,negatif
TERKOCAK gw kira bapak gw di bawah trying his usual best to be part of the fam TERNYATA DIA KE MESJID #KaburAjaDulu,terkocak gue kira bapak gue di bawah trying his usual best tapi be part of the fam ternyata dia ke mesjid kaburajadulu,2,negatif
Eksfoliasi atau peeling itu penting untuk mengangkat sisa kulit mati di wajah. Rekomendasi serum eksfoliasi yang viral. SKINTIFIC https://t.co/mQsekdyWjV #NCT127_NEOCITY_THE_MOMENTUM #KaburAjaDulu #SkyNaniFanconD1 #MaxYourScore #UltraConfidenceEveryday https://t.co/sdojQWSrUb,eksfoliasi atau peeling itu penting untuk mengangkat sisa kulit mati di wajah rekomendasi serum eksfoliasi yang viral skintific nctneocitythemomentum kaburajadulu skynanifancond maxyourscore ultraconfidenceeveryday,1,neutral
@miyuh_0 mending #KaburAjaDulu gajinya lebi gede,mending kaburajadulu gajinya lebi gede,2,negatif
ga beli barang tp #KaburAjaDulu,tidak beli barang tapi kaburajadulu,2,negatif
Negara mau bubar #KaburAjaDulu ke malang selatan,negara mau bubar kaburajadulu ke malang selatan,2,negatif
ngak tau ah males mau beli pajero #videoampunpakde #indonesiaviral #indonesiagelap #KaburAjaDulu https://t.co/ZKTVRPnQ9Y,tidak tau ah malas mau beli pajero videoampunpakde indonesiaviral indonesiagelap kaburajadulu,2,negatif
@kegblgnunfaedh mikir hastag #kaburajadulu,mikir hastag kaburajadulu,2,negatif
@TOM5helby NEGERI PARA BEDEBAH MENDING #KaburAjaDulu bye bye para bedebah !!!,negeri para bedebah mending kaburajadulu bye bye para bedebah,2,negatif
Ga usah takut untuk #KaburAjaDulu toh Ndut juga pernah kabur.,tidak usah takut untuk kaburajadulu toh gendut juga pernah kabur,2,negatif
@WidasSatyo Yang penting ga bikin masalah dan maksain ideologi ke negara tujuan. Ntar dideportasi. Btw sejak ribuan tahun yang lalu juga diaspora Tiongkok udah #KaburAjaDulu,yang penting tidak bikin masalah dan memaksakan ideologi ke negara tujuan entar dideportasi btw sejak ribuan tahun yang lalu juga diaspora tiongkok sudah kaburajadulu,2,negatif
ente bahlul bahlil Indokonoha udah g waras gilak #KaburAjaDulu,ente bahlul bahlil indokonoha sudah tidak waras gila kaburajadulu,2,negatif
@asaahyuck karena mau #KaburAjaDulu,karena mau kaburajadulu,2,negatif
oke tunggu aja nanti sapa tau orang yang ikut #KaburAjaDulu jdi presiden di negara lain,oke tunggu saja nanti sapa tau orang yang ikut kaburajadulu jadi presiden di negara lain,2,negatif
Carmen: #KaburAjaDulu,carmen kaburajadulu,2,negatif
#paiza99 #linkgacor #viral #slotjp #indonesiagelap #kaburajadulu #bensinoplos #jakarta https://t.co/KrUxejh9OA,paiza linkgacor viral slotjp indonesiagelap kaburajadulu bensinoplos jakarta,1,neutral
masalahnya gue masi freshgrad jir jarang ada company yg mau sponsorin visa. tp gaada yg tau yaa kalo namanya rejeki siapa tau beneran terkabul bisa #kaburajadulu gue sepengen itu kerja di MY/SG krn selain situasi negara ini yg tdk mendukung jg krn job marketnya yg sucks bgt,masalahnya gue masih freshgrad jir jarang ada company yang mau sponsorin visa tapi gaada yang tau ya kalau namanya rejeki siapa tau benaran terkabul bisa kaburajadulu gue sepengen itu kerja di mysg karena selain situasi negara ini yang tidak mendukung juga karena job marketnya yang sucks banget,2,negatif
september ini targetnya adalah #kaburajadulu,september ini targetnya adalah kaburajadulu,2,negatif
Tarik aku ke pelukanmu Cilegon. #KaburAjaDulu,tarik aku ke pelukanmu cilegon kaburajadulu,2,negatif
@anggapph2 #KaburAjaDulu -- Terakhir terlihat melarikan diri Di Bengawan solo ... https://t.co/Sh9gilL6dH,kaburajadulu terakhir terlihat melarikan diri di bengawan solo,2,negatif
@kegblgnunfaedh #IndonesiaGelap #KaburAjaDulu Indonesia emang gelap...,indonesiagelap kaburajadulu indonesia memang gelap,2,negatif
@SiKucingCimit Udah gede cepet #kaburajadulu. Gak salah juga kl km menjauh dr semua keluargamu yg toxic toh tugas km yg utama ya survive biar bs ibadah. Kl lingkunganmu bikin kes mental trgu eliminasi.,sudah gede cepat kaburajadulu tidak salah juga kalau kamu menjauh dari semua keluargamu yang toxic toh tugas kamu yang utama ya survive biar bisa ibadah kalau lingkunganmu bikin kes mental trgu eliminasi,2,negatif
indonesia emas??? ada juga #IndonesiaGelap #wnacinaBNGST adalah salah satu penyebab trending #KaburAjaDulu.,indonesia emas ada juga indonesiagelap wnacinabngst adalah salah satu penyebab trending kaburajadulu,1,neutral
YES USD Naik ... Alhamdulillah #KaburAjaDulu Biar Uang Jajan Mamak Bapak Di Kampung Jadi Makin Besar...,yes usd naik alhamdulillah kaburajadulu biar uang jajan mamak bapak di kampung jadi makin besar,2,negatif
debut supaya bisa jadi maskot #kaburajadulu,debut supaya bisa jadi maskot kaburajadulu,1,neutral
@LembagaKERIS Iya nih mimin yang satu ini jadi ga bisa jajan tongseng sering2 jadinya #KaburAjaDulu,iya nih admin yang satu ini jadi tidak bisa jajan tongseng sering jadinya kaburajadulu,2,negatif
@RodriChen Salah satu motivasiku bwt #KaburAjaDulu ini jg sih koh krn haji d indonesia sistemnya kek ponzi. Udh gt denger duit dana abadi haji melayang krn si wika default ahh surem bgt dah mo ibadah aja syulittt duit udh d tangan pemerintah tp naik hajinya belum tentu kesampaian,salah satu motivasiku buat kaburajadulu ini juga sih koh karena haji di indonesia sistemnya kayak ponzi sudah begitu dengar duit dana abadi haji melayang karena sih wika default ah surem banget sudah mau ibadah saja syulit duit sudah di tangan pemerintah tapi naik hajinya belum tentu kesampaian,2,negatif
huft kapan ya gue bisa ikutan #KaburAjaDulu,huft kapan ya gue bisa ikutan kaburajadulu,2,negatif
1-2 taun kedepan semoga bisa #KaburAjaDulu https://t.co/cooBCE5jSB,tahun kedepan semoga bisa kaburajadulu,1,neutral
Diliat-liat nih media nasional malah fokus ke tanggapan pejabat soal #IndonesiaGelap dan #KaburAjaDulu ketimbang ngeliput demonya. Kenapa sih klo boleh tau??,diliatliat nih media nasional malah fokus ke tanggapan pejabat soal indonesiagelap dan kaburajadulu ketimbang ngeliput demonya kenapa sih kalau boleh tau,2,negatif
geli banget liat postingan ig @FaldoMaldini bahas #kaburajadulu premisnya dia: ada masalah jangan dikit2 kabur kerja aja dulu. ,geli banget lihat postingan ig bahas kaburajadulu premisnya dia ada masalah jangan dikit kabur kerja saja dulu,2,negatif
Karena lagi rame #KaburAjaDulu jadi pengen daftar negara floptropica bisa ga si?,karena lagi rame kaburajadulu jadi pengin daftar negara floptropica bisa tidak sih,2,negatif
Gen Z sering dicap sebagai generasi yang bermasalah tapi video ini membuktikan bahwa mereka juga punya radar kritis terhadap isu-isu hangat. #KaburAjaDulu https://t.co/7H1t7E8JHv,gen saja sering dicap sebagai generasi yang bermasalah tapi video ini membuktikan bahwa mereka juga punya radar kritis terhadap isuisu hangat kaburajadulu,2,negatif
@kenhans03 #KaburAjaDulu bulshit dengan nasionalisme,kaburajadulu bulshit dengan nasionalisme,2,negatif
Pengen #KaburAjaDulu terus buka burjo di luar negeri kali ya? Emang di luar pasti harga bahan baku mahal dan regulasi yang banyak juga tapi mending gak sih daripada harga di Indo naik terus sama regulasi yang mbingungi :(( Sailormin curhat doang inimah :((,pengin kaburajadulu terus buka burjo di luar negeri kali ya memang di luar pasti harga bahan baku mahal dan regulasi yang banyak juga tapi mending tidak sih daripada harga di indonesia naik terus sama regulasi yang mbingungi sailormin curhat doang inimah,2,negatif
While I will never belittle your personal choice to participate in #KaburAjaDulu I will also NEVER belittle activism(s) and the uproar from the people who chose to stay. Especially from the grassroots who don't have any choice but to stay,while i will never belittle your personal choice tapi participate ini kaburajadulu i will also never belittle activisms and the uproar from the people who chose tapi stay especially from the grassroots who dont have any choice but tapi stay,0,positif
duluan ya gaes xixixi #KaburAjaDulu salah satu alasan ga ikut po cf:( https://t.co/dE2og1lyfv,duluan ya gaes xixixi kaburajadulu salah satu alasan tidak ikut po cf,2,negatif
wah mantab nih Jerman! satu lagi alternatif #KaburAjaDulu cuss gess!,wah mantab nih jerman satu lagi alternatif kaburajadulu cuss gess,2,negatif
https://t.co/CsDpby5oMe Kabur Aja Dulu Ubah Nasib Lebih Baik? https://t.co/yNXnlEiBCc #KaburAjaDulu,kabur saja dulu ubah nasib lebih baik kaburajadulu,2,negatif
#KaburAjaDulu = #merantau,kaburajadulu merantau,2,negatif
Ada engga sih coach atau guide yang bisa bantu kita #KaburAjaDulu ke Singapur? Pengen banget pindah tapi gatau harus gimana,ada tidak sih coach atau guide yang bisa bantu kita kaburajadulu ke singapur pengin banget pindah tapi gatau harus bagaimana,2,negatif
tapi talent pool berlimpah itu berasal dari liga yang terstruktur. Bagus di sini ada terstruktur dan berjalan konsisten. Mau kondang terkenal kyk Liga Jepanx jg butuh waktu Ya semoga ada dirtek bisa beneran jalan harapan ini. Karena ngandelin stok impact diaspora #KaburAjaDulu,tapi talent pool berlimpah itu berasal dari liga yang terstruktur bagus di sini ada terstruktur dan berjalan konsisten mau kondang terkenal kayak liga jepanx juga butuh waktu ya semoga ada dirtek bisa benaran jalan harapan ini karena ngandelin stok impact diaspora kaburajadulu,0,positif
Cinta tanah air bukan berarti harus nurut dan manut dengan rejim yg sakit ini. Jika ada kesempatan ya #KaburAjaDulu,cinta tanah air bukan berarti harus nurut dan manut dengan rejim yang sakit ini jika ada kesempatan ya kaburajadulu,2,negatif
Haruskah aku ikut #KaburAjaDulu,haruskah aku ikut kaburajadulu,2,negatif
Bukan tidak cinta Indonesia tapi sistem birokrasi di Indonesia lah yg buat tidak betah tinggal di Indonesia... Mereka kaya kita yang miskin #KaburAjaDulu #NKRI,bukan tidak cinta indonesia tapi sistem birokrasi di indonesia lah yang buat tidak betah tinggal di indonesia mereka kayak kita yang miskin kaburajadulu nkri,2,negatif
Vibes yg mahalll. Makanya ogah fomo2an #KaburAjaDulu dr ABG labil yg kecewa bucin pertamanya diboongin trus keselnya k voters 02 https://t.co/aTEcTmZHaW,vibes yang mahal makanya ogah fomoan kaburajadulu dari abang labil yang kecewa bucin pertamanya diboongin terus keselnya ke voters,2,negatif
@barengwarga #IndonesiaGelap #KaburAjaDulu #IndonesiaGelap #KaburAjaDulu https://t.co/HsOUA6Au2x,indonesiagelap kaburajadulu indonesiagelap kaburajadulu,2,negatif
 Jangan tunggu lama daftar sekarang juga bersama Wünsche Company! DM kami atau klik link di bio untuk informasi lebih lanjut! #AuPairJerman #PeluangKeJerman #BelajarDiJerman #PengalamanInternasional #KaburAjaDulu #WuenscheCompany https://t.co/r7ZPgGeSgZ,jangan tunggu lama daftar sekarang juga bersama wnsche company dm kami atau klik link di bio untuk informasi lebih lanjut aupairjerman peluangkejerman belajardijerman pengalamaninternasional kaburajadulu wuenschecompany,1,neutral
Usai Ahok buka2an yg blm blak2an 3 poros oligarki kebakaran jenggot smp ke bulu kakinya CCS. Gmn ntar pas bnrn blak2an? Emg persidangan bs seberani itu lembaga peradilan negeri ini hbsn mafia yg sdh tersistematis masif terstruktur? #SalamWaras #IndonesiaGelap #KaburAjaDulu,usai ahok bukaan yang belum blakan poros oligarki kebakaran jenggot sampai ke bulu kakinya ccs bagaimana entar pas benaran blakan memang persidangan bisa seberani itu lembaga peradilan negeri ini hbsn mafia yang sudah tersistematis masif terstruktur salamwaras indonesiagelap kaburajadulu,2,negatif
@angginoen Info loker nakes di Jepang gaes #KaburAjaDulu,info loker nakes di jepang gaes kaburajadulu,1,neutral
@irwndfrry Sebelum pola spt itu dilakukan baiknya investor dijaga dengan baik walau tetap patuhi peraturan kita jangan dibuat #KaburAjaDulu karena kita yang mudah terprovokasi oleh narasi politik. https://t.co/7vfPkzuuRK,sebelum pola seperti itu dilakukan baiknya investor dijaga dengan baik walau tetap patuhi peraturan kita jangan dibuat kaburajadulu karena kita yang mudah terprovokasi oleh narasi politik,2,negatif
#KaburAjaDulu ke mana ya enaknya kira-kira,kaburajadulu ke mana ya enaknya kirakira,0,positif
@SumitroYoel Yg situ sebut ya bukan segmen nya atuh yg #KaburAjaDulu mah kelas menengah,yang situ sebut ya bukan segmen ya atuh yang kaburajadulu mah kelas menengah,2,negatif
anjir namanya royal jelly cok #ViralVideos #VideoLucu #lucu #ngakakbangsat #KaburAjaDulu https://t.co/04gjco9ehK,anjir namanya royal jelly cok viralvideos videolucu lucu ngakakbangsat kaburajadulu,1,neutral
at this point #KaburAjaDulu for those who can. Honestly I was thinking of returning to Indo after finishing my studies but with the recent escalation I d rather not. I m genuinely concerned for my relatives and friends. Sorrow sorrow prayers. https://t.co/THWLIYaCke,at this point kaburajadulu for those who can honestly i was thinking of returning tapi indonesia after finishing my studies but with the recent escalation i di rather not i sama genuinely concerned for my relatives and friends sorrow sorrow prayers,1,neutral
@BagasN7 Allahummashallialamuhammad semoga bisa kerja di LN juga #KaburAjaDulu,allahummashallialamuhammad semoga bisa kerja di ln juga kaburajadulu,1,neutral
Simpel #KaburAjaDulu ke qatar aja gpp bgt ya allah,simpel kaburajadulu ke qatar saja gpp banget ya allah,2,negatif
#KaburAjaDulu yang aku impikan adalah kabur ke Mekkah dan Madinah ,kaburajadulu yang aku impikan adalah kabur ke mekkah dan madinah,2,negatif
Inti dari #KaburAjaDulu https://t.co/rY4NxfraGL,inti dari kaburajadulu,2,negatif
@UmarHasibuan__ Ptdh dan hukuman mati .negara ini sdh terlalu rusak #IndonesiaGelap #KaburAjaDulu,ptdh dan hukuman mati negara ini sudah terlalu rusak indonesiagelap kaburajadulu,2,negatif
@Vvip_siskaeee @msbreewc @GRESAIDZ Harusnya tambahin hestek #KaburAjaDulu,harusnya tambahkan hestek kaburajadulu,1,neutral
Kalian yg bisa keluar negeri gpp #KaburAjaDulu drpd hidup di negeri ini. Negeri ini sudah sangat berantakan. Apakah bisa diperbaiki? Bisa Apakah pemerintah mau? Nah itu dia pertanyaannya.,kalian yang bisa keluar negeri gpp kaburajadulu daripada hidup di negeri ini negeri ini sudah sangat berantakan apakah bisa diperbaiki bisa apakah pemerintah mau nah itu dia pertanyaannya,2,negatif
Masalahnya klo warga sendiri benci budaya sendiri mau dideportasi kemana coba? Ya disuruh #KaburAjaDulu,masalahnya kalau warga sendiri benci budaya sendiri mau dideportasi kemana coba ya disuruh kaburajadulu,2,negatif
18+ | Cocok buat para couple nih INDONESIA GELAP JANGAN SAMPAI HARIMU GELAP Tenangin pikiran pake musik ini ajaaa. Atau jadiin rekomendasi kado buat pacar https://t.co/oVYYX14b6f #TolakRUUPolri #KaburAjaDulu #dolar #TolakRevisiUUTNI #fypシ #zonajajan #zonauang #zonatest https://t.co/gm5mhLDWwK,cocok buat para couple nih indonesia gelap jangan sampai harimu gelap tenangin pikiran pakai musik ini saja atau jadikan rekomendasi kado buat pacar tolakruupolri kaburajadulu dolar tolakrevisiuutni fyp zonajajan zonauang zonatest,2,negatif
Jadi..??? #IndonesiaGelap2025 #KaburAjaDulu #IndonesiaCemas https://t.co/h95BaT5h2q,jadi indonesiagelap kaburajadulu indonesiacemas,2,negatif
@1989___0606 Rasha tim #KaburAjaDulu,rasha tim kaburajadulu,2,negatif
hari hari dirujak ditiktok cm krna #KaburAjaDulu ,hari hari dirujak ditiktok cuma karena kaburajadulu,2,negatif
Vaaak... Gara² hestek #KaburAjaDulu malah jadi sering buka LinkedIn sekarang... Heuheu... https://t.co/IWDxb1oLD4,vak gara hestek kaburajadulu malah jadi sering buka linkedin sekarang heuheu,2,negatif
@yaniarsim @aniesbaswedan pengangguran satu ini udah mulai #KaburAjaDulu abah ikut baaahtolong banget inj mah,pengangguran satu ini sudah mulai kaburajadulu abah ikut bahtolong banget inj mah,2,negatif
Tanah air tercinta boleh Indonesia. Tapi tempat hidup dan berkarya kalo bisa ya di seluruh tempat di muka Bumi. Selama baik dan tetep enak buat ibadah. Ayo #KaburAjaDulu! ,tanah air tercinta boleh indonesia tapi tempat hidup dan berkarya kalau bisa ya di seluruh tempat di muka bumi selama baik dan tetap enak buat ibadah ayo kaburajadulu,0,positif
ternyata Carmen duluan yang #KaburAjaDulu ,ternyata carmen duluan yang kaburajadulu,2,negatif
Buat yg sudah gak betah tinggal di Indonesia silahkan jd warga Amerika dg membeli GOLDCARD seharga Rp 81 Milyard. Daripada banyak bacod #kaburajadulu Tapi OMDO ayoo....nabung....DRUN https://t.co/1mhAIoXHo4,buat yang sudah tidak betah tinggal di indonesia silakan jadi warga amerika dengan membeli goldcard seharga rp milyard daripada banyak bacod kaburajadulu tapi omdo ayoonabungdrun,1,neutral
Anggota MPR : Tagar #KaburAjaDulu Adalah Refleksi Sulitnya Mendapatkan Pekerjaan Layak https://t.co/B1wGSrGzJF https://t.co/uEfDVfaNDn,anggota mpr tagar kaburajadulu adalah refleksi sulitnya mendapatkan pekerjaan layak,1,neutral
@ARSIPAJA Ahsiap si paling bijak lupa dia kalo pernah #KaburAjaDulu ,ahsiap sih paling bijak lupa dia kalau pernah kaburajadulu,2,negatif
@tals____ Tandanya kamu harus #KaburAjaDulu beb wkwkwk liburan liburaaaan,tandanya kamu harus kaburajadulu beb wkwkwk liburan liburan,2,negatif
Tambahin di thread di bawah guysss yg punya info. #KaburAjaDulu,tambahkan di thread di bawah guys yang punya info kaburajadulu,1,neutral
@jokoanwar #KaburAjaDulu naik in dah,kaburajadulu naik ini sudah,2,negatif
@masihgadisss *manifesting* siapa tau beneran bisa #kaburajadulu,manifesting siapa tau benaran bisa kaburajadulu,2,negatif
Ikutan #KaburAjaDulu https://t.co/Spa4nb22QZ,ikutan kaburajadulu,2,negatif
buat mau yang #KaburAjaDulu ke jerman. udah ga beda jauh sama kayak anak pejabat disini karena agenda invasi imigran gelap @wannafigh @StopPlandemit,buat mau yang kaburajadulu ke jerman sudah tidak beda jauh sama kayak anak pejabat disini karena agenda invasi imigran gelap,2,negatif
@Trexysuki Ngapain di jepang bang? Enak bgt pls bisa #kaburajadulu ,mengapai di jepang abang enak banget pls bisa kaburajadulu,0,positif
Satu langkah lebih dekat lagi tuk ganti warna cover paspor. #kaburajadulu https://t.co/DV2LjcyeZq,satu langkah lebih dekat lagi untuk ganti warna cover paspor kaburajadulu,1,neutral
How to #KaburAjaDulu as siswa sma mau kuliah please help,how tapi kaburajadulu as siswa sama mau kuliah please help,2,negatif
@__AnakKolong Selama Republik ini masih dikuasai oleh kabinet gelap gempita ini. #KaburAjaDulu ke Monjali adalah solusi terbaik https://t.co/qnpmsSFpkq,selama republik ini masih dikuasai oleh kabinet gelap gempita ini kaburajadulu ke monjali adalah solusi terbaik,2,negatif
Untuk yg mau #KaburAjaDulu ke Jepang. Sebagai yg pernah beberapa kali jadi penerjemah utk interview lowongan utk jadi pekerja kantoran non STEM itu ada. Tiap thn bahkan ada job fair Jepang. Tapi memang akan diminta sudah bisa berbahasa Jepang. Untuk yg STEM masih lbh longgar.,untuk yang mau kaburajadulu ke jepang sebagai yang pernah beberapa kali jadi penerjemah untuk interview lowongan untuk jadi pekerja kantoran non stem itu ada tiap tahun bahkan ada job fair jepang tapi memang akan diminta sudah bisa berbahasa jepang untuk yang stem masih lebih longgar,1,neutral
Ohhh how i wish i could #kaburajadulu,oh how i wish i could kaburajadulu,2,negatif
@IndoWorkAbroad pengalaman di marketing tp pengen banget #KaburAjaDulu please spill the tips :),pengalaman di marketing tapi pengin banget kaburajadulu please spill the tips,1,neutral
Pengen juga #KaburAjaDulu yg deket2 aja gitu,pengin juga kaburajadulu yang dekat saja begitu,2,negatif
Gak mau aku mau ikut #KaburAjaDulu,tidak mau aku mau ikut kaburajadulu,2,negatif
Sept 2004 Munir #KaburAjaDulu ke Belanda dapat beasiswa S2. Stafnya di lembaga Imparsial nanya mau dipesenin tiket apa. Pilihannya KLM SQ Garuda. Munir pilih Garuda. Alasannya: Biar duitnya balik ke negara Dia mati diracun kompolotan di Garuda. https://t.co/2LjsGH9Peh,sept munir kaburajadulu ke belanda dapat beasiswa si stafnya di lembaga imparsial bertanya mau dipesenin tiket apa pilihannya klm sq garuda munir pilih garuda alasannya biar duitnya balik ke negara dia mati diracun kompolotan di garuda,2,negatif
@kobokanaeru Biar gak macet #KaburAjaDulu ,biar tidak macet kaburajadulu,2,negatif
Makin kesini gw makin makin makin pengin #kaburajadulu,makin kesini gue makin makin makin pengin kaburajadulu,2,negatif
@aslthoni Menjanjikan klw bukan di indo #KaburAjaDulu,menjanjikan kalau bukan di indonesia kaburajadulu,2,negatif
@romeogadungan 6. Quit the game. #KaburAjaDulu,quit the game kaburajadulu,2,negatif
@GuiderSAMARA @GuiderMIKI Takutnya abis itu malah ditinggal #KaburAjaDulu,takutnya habis itu malah ditinggal kaburajadulu,2,negatif
@TwipsX @leonazhari_ Dikatain ga nasionalis karena pindah ke LN doang mah ga usah didengerin atuh. Toh hidup kalau bukan dari duit ortu mah duit sendiri. Gas #KaburAjaDulu sambil tutup kuping.,dikatai tidak nasionalis karena pindah ke ln doang mah tidak usah didengarkan atuh toh hidup kalau bukan dari duit ortu mah duit sendiri gas kaburajadulu sambil tutup kuping,2,negatif
@AlvChrist benar benar waktunya untuk #KaburAjaDulu sih,benar benar waktunya untuk kaburajadulu sih,2,negatif
